student_id,course_id,chapter,time_spent,score,completed
S1397,C2,4,59.46,19.15,0
S672,C3,8,40.27,27.99,0
S1220,C2,6,21.2,16.06,0
S934,C2,6,33.36,45.14,0
S498,C2,2,90.01,64.1,1
S2776,C1,7,18.97,14.99,0
S1423,C1,4,17.12,50.79,1
S2850,C1,3,47.44,100.0,1
S156,C1,6,37.96,48.97,0
S2086,C2,7,30.49,9.51,0
S3124,C3,8,46.24,48.91,1
S1933,C3,6,34.64,79.49,1
S1732,C1,3,53.79,84.99,1
S1276,C1,3,104.28,57.21,1
S1319,C3,1,22.7,22.11,0
S641,C3,7,44.77,30.92,0
S1928,C3,4,92.5,66.08,1
S3277,C3,5,64.31,70.24,1
S1468,C3,8,92.55,76.6,1
S59,C1,1,46.68,18.84,0
S2729,C2,3,113.36,74.56,1
S2844,C1,5,31.56,29.74,0
S2959,C2,1,37.68,14.12,0
S1366,C1,1,22.58,73.77,0
S1237,C1,7,69.92,98.3,1
S189,C3,5,36.4,65.83,1
S68,C3,2,66.43,61.59,0
S2230,C3,6,107.71,43.78,1
S3064,C3,7,45.05,53.4,0
S93,C1,3,5.98,35.69,0
S1305,C3,1,70.58,76.37,1
S1550,C1,2,79.93,62.97,1
S2767,C2,7,36.52,53.28,0
S1766,C1,5,93.81,91.14,1
S2422,C3,6,5.0,12.45,0
S1588,C2,6,61.57,61.72,1
S302,C1,2,52.99,74.63,1
S1888,C2,2,62.64,25.57,0
S55,C1,1,86.75,96.64,1
S2508,C1,4,76.58,74.41,1
S2977,C3,7,20.61,13.89,1
S2299,C2,5,5.0,24.33,0
S1044,C1,2,23.54,30.48,0
S2757,C2,7,5.0,34.79,0
S2284,C3,6,99.26,84.41,0
S538,C2,3,49.97,76.71,1
S2990,C3,8,5.0,2.74,0
S37,C1,5,60.08,0.38,0
S1631,C2,1,107.44,72.57,1
S638,C2,6,48.15,39.85,0
S1913,C3,7,80.54,59.53,1
S931,C3,5,5.0,25.35,0
S3189,C3,8,45.98,14.83,0
S1948,C1,8,109.5,65.31,0
S1157,C3,5,38.15,30.25,0
S2227,C1,6,55.92,86.35,0
S2571,C3,1,8.39,36.54,0
S556,C2,1,27.68,0.99,1
S297,C3,4,5.0,14.9,0
S2930,C1,1,78.66,70.08,1
S2529,C2,7,9.47,42.56,0
S3365,C2,4,20.2,40.52,0
S1716,C3,1,95.33,72.43,1
S1317,C2,3,29.11,18.37,0
S2491,C2,6,69.95,71.1,1
S1566,C1,1,83.44,54.0,1
S1349,C3,4,31.15,39.27,0
S255,C2,6,81.38,58.98,1
S333,C1,7,10.68,22.9,0
S815,C2,4,92.54,65.25,1
S2864,C1,1,101.97,75.87,1
S2906,C3,4,30.61,40.56,0
S1189,C1,4,20.48,27.48,0
S2153,C3,8,33.79,58.94,0
S1952,C1,1,14.81,56.28,0
S3123,C1,4,82.72,90.71,1
S33,C1,6,23.31,22.26,0
S2418,C2,5,5.76,37.13,0
S220,C1,1,113.54,85.21,1
S1957,C1,5,90.37,74.69,1
S1472,C3,4,37.66,33.98,0
S1259,C2,2,56.31,26.17,0
S1688,C3,3,20.27,28.78,0
S3279,C1,8,64.19,45.64,1
S659,C1,5,110.17,87.42,1
S2395,C3,8,84.08,64.58,1
S1183,C3,5,110.55,72.0,1
S2648,C3,3,75.71,86.08,1
S948,C2,3,53.26,50.5,0
S3368,C2,2,94.54,72.05,1
S297,C3,3,5.0,63.37,0
S844,C3,5,129.8,80.26,1
S2076,C2,6,23.85,42.69,1
S2356,C2,4,24.31,0.0,0
S709,C2,2,64.03,81.72,1
S1003,C2,1,86.51,41.09,0
S1717,C3,6,46.51,66.36,1
S3075,C2,2,84.42,77.36,1
S2473,C3,1,73.96,0.0,0
S1076,C3,4,5.0,24.67,1
S702,C1,8,32.1,55.87,0
S1483,C3,1,86.24,84.38,1
S2655,C3,6,102.63,69.97,1
S727,C3,5,48.23,18.09,0
S3088,C3,5,40.94,43.11,0
S2165,C2,5,111.64,67.6,1
S3361,C2,6,46.04,13.97,0
S457,C2,1,17.17,45.96,0
S214,C1,5,20.63,23.49,0
S3459,C2,6,50.59,26.82,0
S1782,C1,8,85.12,80.05,1
S1401,C1,1,84.83,65.77,1
S2425,C2,7,22.47,7.43,0
S66,C2,1,48.39,18.14,0
S2190,C2,6,75.17,67.9,1
S1425,C2,2,51.48,0.0,0
S3086,C3,7,70.35,40.29,0
S2052,C1,3,82.51,62.38,1
S3048,C2,3,35.99,87.81,1
S260,C1,1,116.81,95.57,1
S2882,C1,7,105.9,75.3,1
S872,C2,1,86.24,73.45,1
S684,C2,8,5.0,19.63,0
S3438,C1,2,103.57,79.35,1
S1917,C1,7,16.88,35.29,0
S1114,C2,7,40.52,29.48,0
S2834,C3,4,45.44,36.72,0
S2870,C3,5,29.3,54.16,0
S381,C2,4,52.88,64.52,1
S991,C1,6,32.56,37.96,1
S3339,C2,3,22.78,56.07,0
S3179,C2,3,38.18,30.05,0
S3099,C2,6,56.8,0.0,0
S1190,C1,7,56.73,30.65,0
S1116,C2,1,62.04,86.14,1
S2837,C2,2,83.4,59.18,1
S541,C2,3,15.86,44.23,0
S2906,C3,3,26.86,11.16,0
S1272,C3,4,125.49,68.72,1
S960,C3,1,50.81,2.57,0
S1337,C1,7,94.55,66.64,0
S2222,C3,2,82.96,81.51,1
S3253,C2,2,64.29,19.66,0
S191,C1,3,94.25,91.26,0
S1804,C2,1,109.81,97.61,1
S3364,C2,5,65.59,36.25,0
S438,C3,7,58.38,89.06,1
S2806,C1,2,19.22,15.51,0
S2940,C3,3,66.03,3.77,0
S1128,C2,2,126.7,68.37,1
S1139,C1,6,20.7,33.96,0
S2836,C1,8,39.61,88.6,1
S3454,C3,4,43.4,24.06,0
S363,C2,4,69.83,31.55,0
S2517,C2,7,62.63,56.26,1
S1185,C2,8,78.72,57.73,1
S3091,C1,6,29.11,33.2,0
S2418,C2,2,29.08,40.85,0
S907,C1,3,45.41,73.78,0
S2522,C2,5,50.54,97.06,1
S252,C1,5,97.18,86.88,1
S2244,C2,7,74.48,45.39,0
S396,C1,1,80.06,70.54,1
S2276,C3,4,57.57,66.9,1
S1089,C2,6,83.46,72.95,1
S2090,C3,3,5.0,51.46,1
S865,C3,8,32.04,49.16,0
S1882,C3,6,62.52,63.23,0
S2035,C3,3,73.48,59.87,0
S2904,C3,5,118.6,70.55,0
S2900,C3,5,15.54,4.23,0
S2542,C3,2,16.24,65.62,1
S2380,C1,3,99.88,87.96,1
S2252,C2,8,5.0,25.76,0
S3278,C3,7,46.71,0.0,0
S33,C1,1,31.27,59.56,0
S1032,C3,6,98.91,64.92,1
S515,C1,8,22.44,3.37,0
S3016,C2,5,26.39,27.56,0
S1749,C1,6,45.88,58.09,1
S2603,C3,8,87.42,75.1,1
S121,C1,3,56.01,31.46,0
S3012,C1,5,25.31,44.96,1
S3356,C1,6,66.92,62.04,1
S1442,C1,3,124.2,83.15,0
S2341,C3,8,41.23,87.87,1
S2793,C2,6,36.15,9.3,0
S721,C3,4,47.96,67.23,1
S521,C3,1,59.64,74.36,0
S2289,C2,4,5.0,21.51,0
S2660,C1,4,48.87,32.67,0
S2148,C2,2,58.43,36.84,1
S1549,C2,4,35.16,40.68,0
S516,C1,1,5.0,0.0,0
S3473,C3,4,24.53,44.74,0
S2389,C1,4,44.34,12.29,0
S1036,C1,1,71.69,62.03,1
S1389,C1,7,36.21,0.0,0
S691,C2,5,126.8,85.07,0
S3022,C1,4,94.49,80.62,1
S205,C1,7,91.54,93.66,1
S34,C2,2,52.13,56.69,0
S372,C2,1,115.38,60.4,1
S2371,C1,3,31.65,1.36,0
S3113,C1,1,38.91,38.45,1
S709,C2,1,5.0,39.97,1
S2091,C1,7,33.23,29.03,0
S1071,C2,3,31.33,58.06,1
S3324,C1,6,5.0,50.1,0
S1422,C3,4,5.0,39.13,0
S1855,C2,4,10.48,20.87,0
S1585,C3,4,44.07,53.63,0
S945,C2,7,75.36,60.99,1
S2541,C3,4,21.31,31.84,0
S970,C2,7,68.36,76.93,1
S2419,C2,4,65.93,87.79,1
S538,C2,4,105.69,69.63,1
S1322,C3,6,31.42,16.52,0
S491,C3,2,66.71,49.52,0
S2267,C2,5,23.89,46.0,1
S3467,C2,3,95.47,79.37,1
S553,C2,5,54.52,14.79,0
S2291,C2,2,51.58,39.82,0
S330,C1,8,135.36,65.67,1
S253,C2,6,95.15,67.24,1
S400,C2,8,124.72,67.0,1
S3135,C2,2,20.33,35.97,0
S276,C2,8,61.41,85.4,1
S655,C1,5,5.0,0.0,0
S2441,C2,4,65.42,72.41,1
S2357,C1,5,41.59,18.49,0
S3339,C2,4,11.33,38.26,1
S3197,C3,4,49.69,20.32,0
S1595,C1,4,37.09,73.47,1
S63,C2,1,116.73,63.6,1
S108,C1,4,88.49,60.11,1
S1232,C1,4,75.23,67.46,1
S3112,C2,3,5.0,35.79,0
S330,C1,2,88.77,73.62,1
S544,C1,8,128.83,84.01,1
S1410,C1,3,46.71,23.43,0
S2701,C1,4,40.39,52.32,0
S482,C2,4,84.48,81.66,1
S2136,C3,5,88.22,73.33,1
S2249,C2,4,56.46,48.1,0
S3413,C3,7,34.34,39.41,0
S1872,C3,2,49.03,65.68,0
S1124,C3,4,67.96,38.96,0
S1915,C2,2,36.81,16.08,1
S692,C1,2,34.45,3.66,0
S745,C3,8,10.11,21.17,0
S2247,C2,8,27.31,38.78,1
S978,C1,5,22.02,7.32,0
S1241,C3,7,88.53,63.46,1
S2331,C3,1,53.4,15.89,0
S3487,C1,8,92.14,55.67,1
S2035,C3,8,24.85,42.5,1
S2720,C3,1,111.26,49.04,1
S218,C2,8,5.0,39.04,0
S967,C1,4,90.77,56.4,1
S2300,C2,5,110.91,82.54,1
S553,C2,6,39.29,19.81,0
S2552,C2,5,58.83,92.29,1
S463,C2,2,99.94,71.55,1
S1025,C1,6,96.09,58.38,0
S1057,C1,3,49.15,47.98,0
S2343,C3,2,166.49,58.8,1
S3304,C2,5,119.26,66.46,1
S180,C3,2,69.68,7.23,0
S2452,C1,1,46.96,55.47,0
S2576,C3,8,23.03,0.0,0
S322,C3,2,8.3,10.94,0
S1460,C2,7,69.16,74.29,1
S303,C2,2,39.15,65.76,0
S1996,C2,8,86.14,54.03,1
S1864,C2,2,7.06,0.0,0
S2011,C3,4,22.92,38.78,0
S169,C1,4,117.87,58.58,1
S3304,C2,3,90.66,76.08,1
S458,C3,4,5.0,15.07,1
S834,C2,7,55.7,49.36,1
S2351,C1,4,94.0,89.97,1
S1037,C1,2,22.72,35.83,0
S1910,C1,2,91.96,77.21,1
S1724,C3,6,29.35,17.67,0
S2724,C2,8,63.08,66.57,1
S1392,C2,3,47.79,42.81,0
S1434,C3,7,25.93,52.5,0
S1187,C2,1,91.76,87.49,1
S2104,C3,2,90.21,64.75,1
S1913,C3,4,54.68,66.23,1
S3047,C1,4,97.41,37.56,1
S574,C1,2,66.68,56.96,0
S489,C3,7,86.01,62.08,1
S2388,C1,2,82.35,81.81,1
S3122,C3,7,13.17,53.24,0
S37,C1,1,63.76,86.51,1
S3081,C1,3,127.31,79.29,1
S2786,C2,2,85.68,67.98,1
S2452,C1,3,10.95,15.77,0
S118,C2,3,57.26,5.71,0
S2482,C3,5,48.34,77.53,1
S2441,C2,2,13.06,32.67,1
S973,C2,7,134.71,80.53,1
S3089,C3,1,71.52,81.75,1
S2936,C1,8,23.27,28.1,0
S2772,C2,2,19.46,36.0,0
S3482,C2,5,114.16,48.99,1
S2417,C2,8,5.0,52.82,0
S3182,C2,4,48.63,7.05,0
S3202,C3,5,29.66,16.09,0
S2781,C2,2,102.81,89.82,1
S1273,C2,6,62.62,72.82,1
S2502,C2,2,89.19,83.9,1
S50,C1,3,73.41,89.85,1
S2362,C2,8,104.35,43.78,1
S2181,C2,8,5.0,12.24,1
S2432,C3,5,47.86,65.1,0
S1167,C3,2,5.0,66.56,0
S2285,C1,4,52.65,42.88,0
S850,C1,4,96.92,83.37,1
S1125,C1,4,135.97,84.22,1
S1957,C1,6,87.54,54.97,1
S2342,C2,5,9.49,39.7,0
S3265,C2,2,17.13,34.83,0
S217,C3,8,37.08,26.1,0
S2018,C2,7,43.72,16.61,1
S2058,C1,4,19.78,34.21,0
S24,C2,6,135.55,75.23,1
S3366,C2,5,104.63,50.38,1
S3134,C2,6,44.09,27.35,0
S3096,C2,1,38.83,25.62,0
S456,C1,7,70.07,19.75,0
S1989,C3,5,88.85,61.84,1
S2395,C3,3,19.12,59.92,0
S2295,C1,5,100.56,71.47,1
S2958,C2,6,83.63,63.81,1
S1287,C2,3,94.39,73.87,1
S401,C1,7,84.99,26.1,0
S2592,C3,7,40.87,28.18,0
S1763,C1,4,40.06,16.61,0
S1232,C1,6,75.17,75.92,1
S2113,C2,2,103.69,64.25,0
S409,C3,4,24.38,0.0,0
S2378,C3,6,80.66,77.3,1
S2019,C3,5,5.0,31.33,0
S1907,C3,1,75.19,71.68,1
S2133,C2,2,87.21,62.78,1
S1887,C2,6,49.55,34.45,0
S577,C1,7,28.66,70.97,0
S894,C3,6,74.91,19.56,0
S2119,C2,7,5.0,47.02,0
S2715,C1,5,60.56,64.02,1
S705,C1,7,5.0,34.39,0
S2828,C3,1,45.89,48.4,0
S1140,C3,4,67.75,59.82,1
S690,C2,5,23.19,32.21,0
S3162,C2,3,42.39,38.87,0
S3374,C2,4,57.77,8.36,0
S3380,C1,5,64.77,11.57,0
S1195,C2,2,27.77,36.03,1
S1449,C1,4,82.37,71.86,1
S2555,C2,4,28.93,48.09,0
S2634,C3,1,76.08,74.85,1
S3189,C3,6,5.0,0.0,0
S2700,C1,4,40.09,35.2,0
S3254,C1,5,38.12,51.81,0
S129,C1,1,30.27,26.87,0
S1860,C1,4,100.07,45.24,0
S1260,C2,7,72.89,73.81,1
S1437,C2,4,124.62,77.67,0
S3050,C2,1,133.36,69.96,0
S1222,C2,8,28.33,23.06,0
S549,C1,7,59.94,49.83,0
S5,C2,6,11.74,18.7,0
S952,C3,5,5.0,35.0,0
S340,C3,3,29.74,50.29,0
S1607,C3,3,5.0,60.29,0
S1970,C3,6,65.52,23.68,0
S3144,C3,5,13.49,55.78,0
S476,C1,4,5.0,43.08,0
S801,C2,1,5.0,37.4,0
S2478,C1,8,35.71,69.11,0
S2424,C2,3,7.35,42.55,0
S1827,C2,2,46.57,38.57,0
S2402,C1,1,144.98,82.55,1
S3468,C3,2,36.68,4.54,0
S60,C3,5,42.5,33.43,0
S2590,C2,1,65.1,34.16,0
S1587,C3,7,80.49,37.66,0
S999,C1,7,19.87,0.0,0
S2464,C1,5,5.0,49.05,0
S288,C1,6,49.46,34.15,0
S2765,C2,7,11.85,35.28,0
S2891,C2,8,5.0,13.73,0
S229,C2,8,84.8,62.91,1
S2670,C2,3,117.27,84.11,1
S3049,C3,2,49.1,39.59,0
S274,C3,8,20.83,25.17,0
S1591,C1,7,5.0,49.57,1
S863,C2,1,143.4,66.19,1
S1339,C3,4,43.69,51.4,0
S1100,C2,4,117.67,85.36,1
S549,C1,1,96.7,52.58,1
S2910,C2,5,22.15,51.44,0
S890,C2,2,36.73,97.57,1
S2717,C3,1,62.71,70.14,1
S2738,C1,4,59.56,66.66,1
S1052,C3,7,22.22,37.5,0
S2711,C1,3,103.09,59.06,1
S1182,C3,2,49.21,28.43,0
S878,C3,5,29.07,35.08,0
S1057,C1,4,14.98,47.83,0
S2222,C3,7,88.99,77.59,1
S1941,C2,5,88.66,72.56,1
S2569,C2,4,52.77,12.6,0
S2978,C1,7,54.47,58.08,0
S1309,C1,1,100.31,73.98,1
S2333,C3,2,105.89,65.74,1
S940,C3,1,18.87,35.26,0
S3032,C2,5,35.97,40.71,0
S2542,C3,8,106.97,80.78,0
S1779,C1,8,33.71,85.98,1
S1871,C2,7,81.77,54.58,1
S32,C2,3,110.14,68.79,1
S1970,C3,5,64.48,23.45,0
S137,C1,7,105.09,56.03,0
S286,C3,3,28.04,80.37,1
S650,C1,3,16.95,35.52,0
S1364,C1,8,103.82,97.15,1
S3353,C1,2,28.23,39.42,0
S2822,C1,4,111.85,62.77,1
S3110,C3,1,80.84,71.77,1
S3188,C1,4,18.95,79.66,1
S3173,C2,6,80.65,71.98,1
S2449,C1,2,112.63,70.98,1
S1606,C1,5,71.88,0.0,0
S2114,C3,3,50.15,35.23,0
S458,C3,6,85.59,61.16,1
S3301,C3,1,49.45,58.47,1
S2637,C1,5,60.08,40.4,1
S2500,C2,1,56.77,19.28,0
S2003,C3,2,52.01,77.0,1
S1800,C1,6,120.1,72.85,1
S1088,C3,6,49.02,63.19,1
S1537,C1,5,124.06,81.67,1
S3345,C2,6,5.0,32.44,0
S231,C3,4,46.73,0.0,0
S1713,C2,2,97.67,88.59,1
S1099,C1,1,50.82,44.6,1
S968,C3,2,73.73,74.53,1
S3137,C3,3,108.85,79.57,1
S621,C2,6,146.45,79.94,1
S1680,C1,4,125.75,68.96,1
S1777,C3,1,47.53,11.42,0
S294,C3,6,40.1,21.8,0
S2543,C3,6,101.54,81.49,1
S1926,C3,3,7.7,56.03,0
S722,C2,4,13.22,60.52,0
S3188,C1,6,47.92,63.06,1
S1965,C2,4,23.93,38.59,0
S140,C1,4,98.77,66.47,1
S3050,C2,5,24.89,29.31,0
S3280,C1,7,47.16,60.87,1
S2519,C3,3,6.6,34.49,0
S2608,C2,5,56.87,74.33,1
S2946,C2,6,92.08,61.64,1
S1372,C1,2,5.0,68.32,0
S3006,C3,7,62.95,14.3,0
S1898,C2,4,25.85,32.95,0
S826,C3,6,30.18,11.45,1
S1057,C1,6,18.67,35.65,0
S66,C2,2,31.71,27.39,0
S1862,C2,7,149.22,84.21,1
S1408,C3,6,44.71,35.26,1
S2804,C2,8,106.13,82.98,1
S133,C2,2,60.26,37.33,0
S1506,C2,3,102.48,71.83,1
S2231,C3,5,127.61,69.68,1
S2169,C1,1,123.63,84.86,1
S2019,C3,8,5.0,37.78,0
S859,C3,5,23.29,33.62,0
S3334,C3,5,16.08,17.45,0
S7,C3,1,55.4,57.38,1
S2374,C3,7,35.05,16.2,0
S842,C1,8,66.59,70.48,1
S881,C2,8,72.17,90.21,1
S2656,C2,8,72.08,76.46,1
S2198,C3,7,29.49,42.83,0
S1601,C3,7,98.89,57.78,1
S1160,C3,5,97.91,64.48,1
S3367,C1,3,5.0,17.22,0
S2092,C3,7,5.0,14.27,0
S1493,C3,4,28.59,33.34,0
S2258,C3,7,9.69,24.84,0
S3003,C2,4,93.52,73.85,0
S3182,C2,7,51.68,0.0,0
S1581,C3,7,66.42,72.86,1
S1431,C2,7,137.53,72.38,1
S3165,C3,4,19.04,40.63,0
S1937,C1,6,108.66,35.83,1
S241,C1,4,78.64,65.35,1
S2969,C2,4,99.32,83.25,1
S3018,C1,3,52.65,100.0,1
S2047,C2,4,5.0,36.49,1
S939,C1,6,79.69,53.56,1
S1047,C2,4,38.34,15.05,0
S1734,C2,1,93.15,75.6,1
S2012,C3,7,58.59,8.58,1
S3407,C2,5,7.42,28.64,0
S2718,C1,4,12.3,14.43,0
S239,C3,6,48.91,75.59,1
S290,C1,2,42.99,68.4,0
S2645,C2,5,5.0,58.48,0
S1255,C3,8,68.35,79.22,1
S1397,C2,2,48.97,28.7,0
S395,C2,5,94.92,83.28,1
S882,C2,6,6.27,22.88,0
S596,C2,5,53.3,13.82,0
S3408,C1,2,89.22,90.44,1
S689,C1,6,6.03,15.34,0
S656,C3,2,70.22,68.59,1
S1714,C3,7,55.02,62.99,0
S1904,C2,6,33.78,7.7,0
S926,C1,6,82.13,66.21,1
S3337,C3,3,5.0,22.1,1
S1347,C1,5,5.0,30.19,0
S1509,C2,3,42.13,32.03,0
S3069,C2,6,73.4,64.38,1
S497,C1,6,32.18,61.11,0
S503,C2,7,74.73,42.99,1
S661,C2,1,83.1,87.28,1
S818,C2,4,76.67,66.72,1
S1016,C3,2,124.54,49.12,1
S1181,C2,3,21.17,19.54,0
S2479,C2,2,19.14,47.35,0
S647,C3,7,25.64,50.36,1
S2235,C2,3,37.98,37.75,0
S1804,C2,3,98.82,67.02,1
S1548,C2,8,48.65,31.03,0
S939,C1,7,55.68,49.87,1
S2924,C1,6,26.46,34.22,0
S2451,C3,1,50.66,41.58,1
S2232,C3,3,54.84,55.24,1
S1439,C3,8,68.39,56.33,0
S368,C2,6,114.34,60.64,1
S2445,C1,2,28.93,99.09,1
S750,C3,2,82.0,94.73,1
S717,C1,5,60.67,69.03,1
S122,C1,5,46.02,50.01,0
S2895,C3,6,60.61,67.22,1
S3017,C3,4,39.67,31.2,0
S1893,C2,5,44.21,10.06,0
S3326,C1,1,31.29,23.81,0
S733,C3,8,11.64,0.0,0
S2121,C1,3,35.51,50.19,0
S389,C2,8,37.23,49.31,0
S2292,C2,1,101.21,69.69,0
S2846,C1,1,126.38,48.54,1
S1703,C2,7,47.36,22.2,0
S1943,C3,3,127.67,96.13,1
S2672,C3,5,103.66,89.55,1
S2030,C1,6,50.17,79.89,1
S2833,C2,6,89.76,96.44,1
S946,C1,1,19.97,31.13,0
S2124,C3,2,64.18,86.51,1
S1672,C3,8,73.0,2.06,0
S261,C3,1,41.88,44.45,0
S502,C3,7,5.0,15.03,0
S1098,C1,5,97.21,65.58,1
S2580,C1,3,95.56,74.09,1
S342,C3,6,41.43,73.54,0
S951,C2,7,32.06,28.28,0
S3394,C1,2,121.18,100.0,1
S3399,C2,1,113.76,70.37,1
S2675,C2,5,16.26,41.35,0
S2808,C1,5,66.66,60.13,1
S3403,C3,2,90.17,71.32,1
S2171,C3,2,39.46,22.92,0
S1845,C1,8,48.35,27.65,0
S3345,C2,3,41.86,72.82,1
S2761,C1,4,37.78,40.72,0
S1723,C1,4,32.27,53.04,1
S536,C3,4,106.34,68.64,1
S1313,C1,8,48.44,79.3,1
S3160,C2,3,88.43,67.12,1
S2912,C2,3,45.72,22.51,0
S1198,C1,2,55.48,12.34,0
S67,C2,3,38.36,35.28,1
S1672,C3,7,42.07,14.15,0
S3322,C3,1,124.71,100.0,1
S1440,C1,4,38.75,44.4,1
S3,C3,2,16.34,42.86,1
S3341,C2,6,57.79,26.35,1
S2537,C2,6,38.7,12.26,0
S263,C1,7,84.37,66.9,1
S2201,C3,5,59.24,32.46,0
S1735,C2,5,12.04,20.54,0
S414,C1,2,62.57,75.98,1
S2400,C2,5,71.31,89.38,1
S1085,C1,2,137.44,86.31,1
S2584,C3,5,48.15,37.05,0
S619,C3,5,50.74,75.36,1
S2849,C1,4,45.42,53.84,0
S1014,C3,3,100.29,63.54,1
S1132,C1,6,5.0,0.0,0
S1519,C2,1,39.69,38.67,0
S1675,C1,6,44.23,21.4,0
S1248,C1,6,83.94,59.51,1
S1631,C2,7,5.0,31.35,0
S3413,C3,8,26.62,26.13,0
S2836,C1,5,35.17,16.12,1
S301,C1,4,30.34,27.33,0
S3205,C3,4,97.2,63.94,1
S2532,C2,3,44.32,11.71,0
S1943,C3,2,89.8,66.32,1
S588,C3,6,5.0,31.74,0
S3150,C1,3,82.15,88.54,1
S2725,C3,7,68.24,78.2,1
S2759,C2,2,50.91,48.91,0
S1402,C3,5,5.0,36.26,0
S2608,C2,8,97.58,66.69,1
S3055,C2,4,48.9,35.84,1
S1622,C2,4,31.9,50.19,0
S1459,C2,4,106.65,92.99,1
S1977,C2,8,7.25,30.64,0
S3272,C1,7,6.58,24.13,0
S1588,C2,5,91.29,82.16,1
S2825,C1,5,38.74,51.46,0
S921,C1,3,10.29,45.28,0
S930,C3,6,54.81,38.15,0
S1646,C1,7,77.74,63.14,1
S2456,C2,3,94.67,70.06,0
S1560,C3,2,69.31,63.25,1
S1843,C2,5,56.94,36.76,0
S2646,C3,1,8.44,29.01,0
S123,C1,5,5.0,14.89,0
S1180,C1,2,29.41,39.12,0
S1851,C3,5,39.54,42.54,1
S3362,C2,1,96.7,83.48,1
S1000,C3,4,107.9,64.93,1
S2415,C3,1,76.4,52.27,1
S1342,C2,2,133.02,74.85,1
S2826,C3,3,116.59,78.14,1
S924,C2,1,54.68,39.05,0
S3285,C3,4,28.67,66.93,0
S412,C2,8,120.47,72.83,1
S1558,C3,5,15.94,14.85,0
S1716,C3,2,108.58,72.58,1
S1327,C1,4,38.55,0.0,0
S6,C3,1,125.8,67.3,1
S1820,C3,7,59.92,80.04,1
S3276,C3,2,95.21,70.34,1
S984,C1,2,51.02,31.37,0
S282,C3,7,100.42,73.2,1
S880,C1,7,55.85,99.34,0
S2813,C2,8,61.95,59.41,1
S242,C1,2,32.73,9.38,0
S3117,C1,6,74.99,45.02,0
S1252,C2,4,49.43,25.7,0
S3369,C2,1,60.03,31.95,0
S1774,C1,2,36.62,51.63,0
S2517,C2,6,58.18,77.26,1
S3327,C1,8,100.72,65.22,0
S957,C2,1,67.92,20.44,0
S2353,C2,2,5.0,34.4,0
S2139,C1,6,7.2,20.31,0
S2528,C3,1,53.9,27.11,0
S3278,C3,2,9.92,32.45,0
S2018,C2,2,15.44,55.4,0
S1796,C3,5,123.44,59.67,1
S1010,C1,6,101.58,65.87,1
S851,C3,3,5.0,49.59,0
S377,C3,7,86.82,38.31,0
S1448,C3,4,40.11,6.19,0
S2410,C3,4,67.5,59.76,1
S2869,C1,2,98.41,83.62,0
S1366,C1,4,24.1,0.0,0
S1937,C1,3,85.68,42.31,1
S650,C1,5,25.49,0.0,0
S816,C2,3,85.75,62.15,1
S2143,C2,7,69.8,57.1,1
S2666,C3,2,97.13,68.98,1
S918,C2,1,137.49,73.16,1
S1889,C2,4,30.31,29.39,0
S988,C2,6,90.83,64.5,1
S132,C3,4,72.62,38.65,0
S3203,C1,8,124.7,62.74,0
S2805,C3,1,82.14,64.43,1
S3161,C1,8,37.56,37.38,0
S858,C2,4,75.05,77.1,1
S2645,C2,2,22.31,35.63,0
S933,C2,3,166.3,66.0,1
S535,C1,2,37.45,9.66,0
S600,C3,2,31.06,9.89,0
S3444,C2,5,25.21,36.59,0
S1526,C3,6,127.55,48.95,1
S402,C1,5,70.8,11.68,0
S1899,C3,5,45.35,10.97,0
S134,C2,1,78.52,86.86,1
S2011,C3,1,5.0,36.2,0
S1657,C2,6,5.0,0.0,0
S384,C2,8,5.0,23.71,0
S1872,C3,8,58.4,47.53,1
S165,C2,7,100.99,65.46,1
S1211,C2,3,89.49,69.61,1
S1904,C2,5,57.96,22.78,0
S2340,C1,5,33.14,57.83,0
S2850,C1,1,99.46,100.0,1
S2335,C3,3,91.19,53.93,1
S3391,C1,3,47.94,73.28,0
S3091,C1,2,66.76,18.66,0
S954,C1,4,47.66,31.62,0
S806,C3,5,40.99,34.65,1
S2728,C3,7,43.82,25.51,0
S2629,C1,4,76.04,91.07,1
S2466,C3,4,5.4,52.95,0
S2486,C2,6,49.06,87.5,1
S2489,C1,2,57.44,58.66,1
S281,C2,2,55.19,74.94,1
S1481,C2,8,25.98,24.32,0
S1995,C2,4,5.0,24.18,0
S414,C1,1,14.4,81.96,1
S892,C2,3,31.71,18.48,0
S3440,C1,2,8.01,24.01,0
S2845,C3,4,109.59,95.85,1
S2565,C2,2,119.09,67.11,1
S3140,C3,4,10.19,15.82,0
S2881,C2,2,32.03,18.3,0
S2900,C3,7,57.85,11.6,0
S2874,C1,7,22.38,37.27,0
S2735,C1,2,52.64,42.58,0
S439,C2,6,91.76,70.51,1
S1662,C1,3,73.88,70.75,1
S2841,C1,3,44.91,55.35,0
S3088,C3,1,66.07,19.98,0
S1802,C1,4,108.82,64.2,1
S2783,C1,7,62.44,30.58,0
S685,C3,7,16.4,6.51,0
S1692,C1,6,47.32,86.06,1
S1238,C2,8,66.98,79.54,1
S1034,C2,2,42.84,18.99,1
S146,C2,7,78.82,71.62,0
S2947,C3,5,43.3,28.28,1
S3324,C1,5,5.0,42.68,0
S2717,C3,7,45.56,95.02,1
